Date,Store ID,Product ID,Actual,Forecast,Abs_Error,APE
2023-11-07,S001,P0001,68,86.90488095238096,18.904880952380964,0.278012955182073
2023-11-08,S001,P0001,106,118.18642857142856,12.186428571428564,0.11496630727762797
2023-11-09,S001,P0001,116,109.41484126984126,6.585158730158739,0.05676860974274775
2023-11-10,S001,P0001,56,73.61833333333334,17.61833333333334,0.31461309523809533
2023-11-11,S001,P0001,86,88.27154761904762,2.271547619047624,0.02641334440753051
2023-11-12,S001,P0001,81,81.86587301587302,0.8658730158730208,0.010689790319420009
2023-11-13,S001,P0001,31,56.167361111111106,25.167361111111106,0.8118503584229388
2023-11-14,S001,P0001,97,127.94892857142857,30.948928571428567,0.319061119293078
2023-11-15,S001,P0001,58,83.20559523809524,25.205595238095242,0.4345792282430214
2023-11-16,S001,P0001,186,123.4675,62.5325,0.33619623655913977
2023-11-17,S001,P0001,90,86.72702380952381,3.272976190476186,0.03636640211640207
2023-11-18,S001,P0001,70,79.16730158730158,9.16730158730158,0.13096145124716543
2023-11-19,S001,P0001,126,124.66527777777779,1.3347222222222115,0.010593033509700091
2023-11-20,S001,P0001,122,116.66011904761903,5.339880952380966,0.04376951600312267
2023-11-21,S001,P0001,65,48.39958333333333,16.600416666666668,0.25539102564102567
2023-11-22,S001,P0001,106,88.63988095238095,17.36011904761905,0.16377470799640614
2023-11-23,S001,P0001,80,68.67211484593838,11.327885154061619,0.14159856442577023
2023-11-24,S001,P0001,34,57.48888888888888,23.48888888888888,0.6908496732026141
2023-11-25,S001,P0001,116,109.50166666666667,6.498333333333335,0.056020114942528745
2023-11-26,S001,P0001,94,109.02273809523811,15.022738095238111,0.15981636271529906
2023-11-27,S001,P0001,93,98.4752380952381,5.4752380952380975,0.058873527905786
2023-11-28,S001,P0001,107,116.43828754578753,9.438287545787531,0.08820829482044422
2023-11-29,S001,P0001,93,125.71624999999999,32.71624999999999,0.351787634408602
2023-11-30,S001,P0001,117,89.43285714285715,27.567142857142855,0.2356166056166056
2023-12-01,S001,P0001,124,104.68805555555555,19.31194444444445,0.15574148745519717
2023-12-02,S001,P0001,159,124.63476190476192,34.365238095238084,0.2161335729260257
2023-12-03,S001,P0001,43,91.83880952380953,48.83880952380953,1.1357862679955704
2023-12-04,S001,P0001,84,63.20976190476189,20.79023809523811,0.24750283446712035
2023-12-05,S001,P0001,22,32.577797619047615,10.577797619047615,0.48080898268398253
2023-12-06,S001,P0001,121,123.90047619047621,2.900476190476212,0.023970877607241422
2023-12-07,S001,P0001,99,111.12298992673993,12.122989926739933,0.12245444370444376
2023-12-08,S001,P0001,159,111.85246753246754,47.14753246753246,0.29652536143102176
2023-12-09,S001,P0001,108,83.06011904761904,24.93988095238096,0.23092482363315703
2023-12-10,S001,P0001,129,101.21857142857141,27.78142857142859,0.2153599114064232
2023-12-11,S001,P0001,69,55.74404761904761,13.255952380952387,0.1921152518978607
2023-12-12,S001,P0001,143,150.81738095238094,7.817380952380944,0.05466699966699961
2023-12-13,S001,P0001,47,35.019623015873016,11.980376984126984,0.2549016379601486
2023-12-14,S001,P0001,81,79.01598484848485,1.9840151515151518,0.024494014216236443
2023-12-15,S001,P0001,55,92.12107142857143,37.121071428571426,0.6749285714285714
2023-12-16,S001,P0001,47,59.50898809523809,12.508988095238088,0.2661486828774061
2023-12-17,S001,P0001,26,41.482857142857135,15.482857142857135,0.5954945054945052
2023-12-18,S001,P0001,127,82.05246031746033,44.94753968253967,0.35391763529558795
2023-12-19,S001,P0001,67,95.18821428571428,28.18821428571428,0.4207196162046908
2023-12-20,S001,P0001,91,95.625,4.625,0.050824175824175824
2023-12-21,S001,P0001,157,109.53440476190477,47.46559523809523,0.30232863208977856
2023-12-22,S001,P0001,71,62.89202380952381,8.107976190476187,0.11419684775318573
2023-12-23,S001,P0001,72,70.46694444444445,1.5330555555555492,0.02129243827160485
2023-12-24,S001,P0001,112,106.89841269841267,5.10158730158733,0.04554988662131544
2023-12-25,S001,P0001,69,77.0642261904762,8.064226190476205,0.11687284334023486
2023-12-26,S001,P0001,119,96.06454545454545,22.935454545454547,0.19273491214667687
2023-12-27,S001,P0001,42,63.1960119047619,21.196011904761903,0.5046669501133787
2023-12-28,S001,P0001,78,80.16931818181818,2.169318181818184,0.02781177156177159
2023-12-29,S001,P0001,79,75.31017399267398,3.689826007326019,0.04670665832058252
2023-12-30,S001,P0001,53,62.891558441558445,9.891558441558445,0.18663317814261215
2023-12-31,S001,P0001,43,56.71563394938395,13.71563394938395,0.3189682313810221
2024-01-01,S001,P0001,66,56.22644841269842,9.773551587301583,0.1480841149591149
2024-01-02,S001,P0001,25,31.89375,6.893750000000001,0.27575000000000005
2024-01-03,S001,P0001,57,49.27656746031746,7.723432539682541,0.13549881648565862
2024-01-04,S001,P0001,46,49.034067460317466,3.034067460317466,0.06595798826777101
2024-01-05,S001,P0001,45,59.42082875457877,14.420828754578771,0.3204628612128616
2024-01-06,S001,P0001,35,44.036865079365086,9.036865079365086,0.2581961451247167
2024-01-07,S001,P0001,73,79.72823717948718,6.728237179487181,0.09216763259571481
2024-01-08,S001,P0001,32,39.67458333333333,7.674583333333331,0.2398307291666666
2024-01-09,S001,P0001,75,77.0874358974359,2.0874358974358955,0.02783247863247861
2024-01-10,S001,P0001,74,74.3050980392157,0.305098039215693,0.004122946475887743
2024-01-11,S001,P0001,134,114.55301587301588,19.44698412698412,0.1451267472162994
2024-01-12,S001,P0001,61,78.41214285714285,17.412142857142854,0.2854449648711943
2024-01-13,S001,P0001,129,83.67696428571429,45.32303571428571,0.3513413621262458
2024-01-14,S001,P0001,83,61.65615342990344,21.34384657009656,0.2571547779529706
2024-01-15,S001,P0001,90,103.3972727272727,13.397272727272707,0.14885858585858563
2024-01-16,S001,P0001,35,38.3161507936508,3.316150793650799,0.09474716553287997
2024-01-17,S001,P0001,67,69.91408008658009,2.9140800865800855,0.04349373263552366
2024-01-18,S001,P0001,54,79.2817857142857,25.281785714285704,0.4681812169312167
2024-01-19,S001,P0001,77,85.39558441558441,8.395584415584409,0.10903356383875856
2024-01-20,S001,P0001,155,122.47442640692637,32.52557359307363,0.20984241027789438
2024-01-21,S001,P0001,115,90.57386904761904,24.42613095238096,0.21240113871635616
2024-01-22,S001,P0001,237,135.7450216450216,101.25497835497839,0.42723619559062614
2024-01-23,S001,P0001,62,70.87333333333333,8.873333333333335,0.1431182795698925
2024-01-24,S001,P0001,116,90.82892857142856,25.171071428571437,0.2169919950738917
2024-01-25,S001,P0001,88,106.94007936507937,18.94007936507937,0.21522817460317467
2024-01-26,S001,P0001,64,61.184166666666655,2.8158333333333445,0.04399739583333351
2024-01-27,S001,P0001,100,80.14083333333333,19.859166666666667,0.19859166666666667
2024-01-28,S001,P0001,112,110.57310897435897,1.4268910256410265,0.012740098443223451
2024-01-29,S001,P0001,105,104.2395238095238,0.7604761904761972,0.007242630385487592
2024-01-30,S001,P0001,68,85.84793290043291,17.84793290043291,0.26246960147695453
2023-09-01,S001,P0002,135,113.3404761904762,21.659523809523805,0.16044091710758374
2023-09-02,S001,P0002,140,103.6690855762595,36.330914423740495,0.2595065315981464
2023-09-03,S001,P0002,152,120.03005952380954,31.96994047619046,0.21032855576441092
2023-09-04,S001,P0002,98,67.44966226302434,30.550337736975663,0.31173814017322105
2023-09-05,S001,P0002,69,97.83857142857144,28.83857142857144,0.4179503105590064
2023-09-06,S001,P0002,106,92.92951617010442,13.07048382989558,0.12330645122542999
2023-09-07,S001,P0002,67,51.55,15.450000000000003,0.23059701492537318
2023-09-08,S001,P0002,84,99.68061854811856,15.68061854811856,0.18667403033474475
2023-09-09,S001,P0002,94,121.19329059829059,27.193290598290588,0.2892903255137297
2023-09-10,S001,P0002,85,83.28259004884005,1.7174099511599508,0.02020482295482295
2023-09-11,S001,P0002,75,81.93325757575758,6.93325757575758,0.0924434343434344
2023-09-12,S001,P0002,84,81.1464413875598,2.853558612440196,0.033970935862383284
2023-09-13,S001,P0002,98,98.69673430735932,0.6967343073593213,0.007109533748564503
2023-09-14,S001,P0002,80,96.97045406887798,16.970454068877984,0.2121306758609748
2023-09-15,S001,P0002,126,109.7511217948718,16.248878205128193,0.12895935083435073
2023-09-16,S001,P0002,70,78.16392857142857,8.16392857142857,0.11662755102040816
2023-09-17,S001,P0002,131,115.5360714285714,15.463928571428596,0.1180452562704473
2023-09-18,S001,P0002,79,73.66916666666667,5.330833333333331,0.06747890295358647
2023-09-19,S001,P0002,109,84.14720426312817,24.852795736871826,0.22800730033827363
2023-09-20,S001,P0002,121,101.4864484126984,19.513551587301606,0.1612690213826579
2023-09-21,S001,P0002,109,93.18936177248676,15.810638227513238,0.14505172685791962
2023-09-22,S001,P0002,69,73.46429700328407,4.464297003284074,0.0646999565693344
2023-09-23,S001,P0002,93,109.37226190476193,16.372261904761928,0.17604582693292395
2023-09-24,S001,P0002,147,133.5743421855922,13.4256578144078,0.09133100554018911
2023-09-25,S001,P0002,30,42.82470238095239,12.824702380952388,0.4274900793650796
2023-09-26,S001,P0002,119,81.37464285714286,37.62535714285714,0.31617947178871547
2023-09-27,S001,P0002,80,98.99910714285714,18.99910714285714,0.23748883928571426
2023-09-28,S001,P0002,92,80.43247835497834,11.567521645021657,0.12573393092414845
2023-09-29,S001,P0002,81,123.34595238095237,42.34595238095237,0.5227895355673132
2023-09-30,S001,P0002,41,45.148273809523815,4.148273809523815,0.10117740998838573
2023-10-01,S001,P0002,75,85.39853174603175,10.39853174603175,0.13864708994709
2023-10-02,S001,P0002,121,113.38294282106783,7.617057178932171,0.06295088577629894
2023-10-03,S001,P0002,70,44.96492063492063,25.03507936507937,0.3576439909297053
2023-10-04,S001,P0002,92,126.13153195488721,34.13153195488721,0.37099491255312184
2023-10-05,S001,P0002,174,107.87103174603173,66.12896825396827,0.3800515416894728
2023-10-06,S001,P0002,82,82.32717731829572,0.3271773182957247,0.003989967296289326
2023-10-07,S001,P0002,55,74.10897408963584,19.108974089635836,0.3474358925388334
2023-10-08,S001,P0002,99,119.54794372294373,20.547943722943728,0.2075549871004417
2023-10-09,S001,P0002,140,124.72265692640693,15.277343073593073,0.10912387909709338
2023-10-10,S001,P0002,110,141.49482142857138,31.494821428571385,0.28631655844155807
2023-10-11,S001,P0002,85,107.50270738520737,22.502707385207373,0.26473773394361616
2023-10-12,S001,P0002,144,118.67392969603497,25.326070303965025,0.17587548822197935
2023-10-13,S001,P0002,63,85.08206139344196,22.08206139344196,0.35050891100701526
2023-10-14,S001,P0002,138,115.07101190476192,22.928988095238083,0.16615208764665276
2023-10-15,S001,P0002,123,114.59055911680912,8.409440883190882,0.06836943807472262
2023-10-16,S001,P0002,58,56.25279761904763,1.7472023809523733,0.03012417898193747
2023-10-17,S001,P0002,52,67.52361111111112,15.523611111111123,0.2985309829059831
2023-10-18,S001,P0002,117,112.43285714285712,4.567142857142883,0.03903540903540926
2023-10-19,S001,P0002,33,52.713750000000005,19.713750000000005,0.5973863636363638
2023-10-20,S001,P0002,101,112.97255952380954,11.972559523809537,0.11854019330504492
2023-10-21,S001,P0002,60,76.05025926279602,16.05025926279602,0.2675043210466003
2023-10-22,S001,P0002,106,102.73494631185808,3.2650536881419185,0.030802393284357722
2023-10-23,S001,P0002,110,106.27463369963371,3.7253663003662894,0.03386696636696627
2023-10-24,S001,P0002,61,85.75371927589319,24.75371927589319,0.4057986766539867
2023-10-25,S001,P0002,123,111.70726190476189,11.292738095238107,0.09181087882307404
2023-10-26,S001,P0002,130,103.6590873015873,26.340912698412694,0.20262240537240533
2023-10-27,S001,P0002,68,58.75416666666666,9.245833333333337,0.135968137254902
2023-10-28,S001,P0002,123,115.35160714285715,7.648392857142852,0.06218205574912888
2023-10-29,S001,P0002,96,88.04935592185592,7.95064407814408,0.08281920914733416
2023-10-30,S001,P0002,85,69.10953192640693,15.89046807359307,0.186946683218742
2023-10-31,S001,P0002,67,45.971666666666664,21.028333333333336,0.31385572139303486
2023-11-01,S001,P0002,75,89.20978521478523,14.209785214785228,0.18946380286380304
2023-11-02,S001,P0002,42,63.32083333333334,21.32083333333334,0.5076388888888891
2023-11-03,S001,P0002,101,98.28975274725275,2.7102472527472514,0.026834131215319322
2023-11-04,S001,P0002,51,74.24285916289593,23.242859162895925,0.45574233652737106
2023-11-05,S001,P0002,104,80.32167708108885,23.67832291891115,0.22767618191260722
2023-11-06,S001,P0002,64,94.7658456127206,30.765845612720597,0.4807163376987593
2023-11-07,S001,P0002,114,105.42077380952382,8.579226190476177,0.07525637009189629
2023-11-08,S001,P0002,20,30.65297619047619,10.652976190476188,0.5326488095238094
2023-11-09,S001,P0002,101,80.30529761904762,20.69470238095238,0.20489804337576611
2023-11-10,S001,P0002,104,97.43062499999999,6.569375000000008,0.06316706730769238
2023-11-11,S001,P0002,108,101.76779761904763,6.232202380952373,0.05770557760141086
2023-11-12,S001,P0002,103,108.15440476190479,5.154404761904786,0.05004276467868724
2023-11-13,S001,P0002,91,125.144375,34.144375,0.3752129120879121
2023-11-14,S001,P0002,109,103.2481524031524,5.751847596847597,0.05276924400777612
2023-11-15,S001,P0002,117,86.59992063492064,30.400079365079364,0.2598297381630715
2023-11-16,S001,P0002,45,71.75738095238096,26.757380952380956,0.5946084656084657
2023-11-17,S001,P0002,92,102.8544246031746,10.854424603174607,0.11798287612146312
2023-11-18,S001,P0002,95,107.78374999999998,12.783749999999984,0.13456578947368403
2023-11-19,S001,P0002,72,77.55682131185809,5.556821311858087,0.07717807377580677
2023-11-20,S001,P0002,17,35.34660714285714,18.34660714285714,1.0792121848739493
2023-11-21,S001,P0002,132,120.9417105263158,11.058289473684198,0.08377492025518332
2023-11-22,S001,P0002,133,113.83672258297258,19.163277417027416,0.14408479260922868
2023-11-23,S001,P0002,46,54.86309523809524,8.86309523809524,0.19267598343685305
2023-11-24,S001,P0002,58,48.16970238095239,9.830297619047613,0.16948788998357953
2023-11-25,S001,P0002,86,72.32833333333333,13.671666666666667,0.15897286821705425
2023-11-26,S001,P0002,102,113.7435119047619,11.743511904761903,0.11513246965452846
2023-11-27,S001,P0002,96,111.36813186813188,15.368131868131883,0.1600847069597071
2023-11-28,S001,P0002,66,53.34196428571429,12.65803571428571,0.19178841991341986
2023-11-29,S001,P0002,44,63.72994047619047,19.72994047619047,0.448407738095238
2023-11-30,S001,P0002,107,123.0162463924964,16.0162463924964,0.1496845457242654
2023-12-01,S001,P0002,97,108.22255952380951,11.222559523809508,0.1156964899361805
2023-12-02,S001,P0002,63,81.14750000000001,18.147500000000008,0.2880555555555557
2023-12-03,S001,P0002,71,73.12628787878789,2.126287878787892,0.029947716602646363
2023-12-04,S001,P0002,142,124.13215909090908,17.867840909090916,0.12582986555697828
2023-12-05,S001,P0002,104,118.23467948717948,14.234679487179477,0.1368719181459565
2023-12-06,S001,P0002,130,105.16680860805859,24.833191391941412,0.1910245491687801
2023-12-07,S001,P0002,151,126.2817261904762,24.718273809523794,0.1636971775465152
2023-12-08,S001,P0002,123,130.50125661375662,7.501256613756624,0.06098582612810263
2023-12-09,S001,P0002,109,86.3110347985348,22.688965201465194,0.2081556440501394
2023-12-10,S001,P0002,81,124.87786375661376,43.87786375661376,0.5417020216865897
2023-12-11,S001,P0002,41,53.75041666666666,12.75041666666666,0.3109857723577234
2023-12-12,S001,P0002,99,122.36074404761908,23.36074404761908,0.2359671115921119
2023-12-13,S001,P0002,146,128.99680555555557,17.003194444444432,0.11646023592085228
2023-12-14,S001,P0002,78,89.23123599439778,11.231235994397778,0.14399020505638177
2023-12-15,S001,P0002,175,119.57605158730158,55.42394841269842,0.316708276643991
2023-12-16,S001,P0002,64,74.3662955182073,10.366295518207295,0.16197336747198898
2023-12-17,S001,P0002,88,79.0377149321267,8.962285067873296,0.10184414849856017
2023-12-18,S001,P0002,105,131.17349206349206,26.173492063492063,0.24927135298563868
2023-12-19,S001,P0002,145,121.38278591778592,23.617214082214076,0.1628773384980281
2023-12-20,S001,P0002,68,166.5415277777778,98.54152777777779,1.4491401143790852
2023-12-21,S001,P0002,171,129.46325814536343,41.536741854636574,0.24290492312652967
2023-12-22,S001,P0002,139,120.2563492063492,18.7436507936508,0.13484640858741584
2023-12-23,S001,P0002,88,119.13952380952381,31.13952380952381,0.3538582251082251
2023-12-24,S001,P0002,132,105.85369047619047,26.146309523809535,0.19807810245310253
2023-12-25,S001,P0002,76,68.37200980392157,7.627990196078429,0.10036829205366353
2023-12-26,S001,P0002,106,121.6042032967033,15.604203296703304,0.1472094650632387
2023-12-27,S001,P0002,92,83.28045634920635,8.719543650793653,0.09477764837819189
2023-12-28,S001,P0002,78,113.73988095238094,35.73988095238094,0.4582036019536018
2023-12-29,S001,P0002,177,133.4410359231412,43.558964076858814,0.2460958422421402
2023-12-30,S001,P0002,89,87.6083328558696,1.3916671441303947,0.015636709484611176
2023-12-31,S001,P0002,121,120.81906981906982,0.18093018093017577,0.001495290751489056
2024-01-01,S001,P0002,108,93.7939880952381,14.206011904761894,0.13153714726631383
2024-01-02,S001,P0002,104,134.31652731326648,30.316527313266477,0.29150507031986994
2024-01-03,S001,P0002,165,127.64392857142857,37.356071428571425,0.22640043290043288
2024-01-04,S001,P0002,120,110.02317460317461,9.97682539682539,0.08314021164021158
2024-01-05,S001,P0002,46,60.652222222222214,14.652222222222214,0.318526570048309
2024-01-06,S001,P0002,110,112.85248015873015,2.8524801587301454,0.025931637806637684
2024-01-07,S001,P0002,142,108.74970238095239,33.250297619047615,0.2341570254862508
2024-01-08,S001,P0002,131,121.05938492063493,9.940615079365074,0.07588255785774865
2024-01-09,S001,P0002,72,62.80416666666666,9.19583333333334,0.1277199074074075
2024-01-10,S001,P0002,86,120.35601190476191,34.356011904761914,0.3994885105204874
2024-01-11,S001,P0002,70,97.30328232440074,27.30328232440074,0.39004689034858203
2024-01-12,S001,P0002,93,121.64877904301818,28.64877904301818,0.30805138755933525
2024-01-13,S001,P0002,89,117.31515567765568,28.31515567765568,0.31814781660287283
2024-01-14,S001,P0002,102,102.34733604845448,0.34733604845447985,0.0034052553770047046
2024-01-15,S001,P0002,111,97.79927655677656,13.200723443223438,0.11892543642543638
2024-01-16,S001,P0002,104,109.88119047619048,5.881190476190483,0.056549908424908486
2024-01-17,S001,P0002,74,86.86521769896771,12.865217698967712,0.1738542932292934
2024-01-18,S001,P0002,149,120.48914610651025,28.510853893489752,0.1913480127079849
2024-01-19,S001,P0002,42,50.83809523809523,8.838095238095228,0.21043083900226733
2024-01-20,S001,P0002,139,101.95908730158729,37.04091269841271,0.2664813863195159
2024-01-21,S001,P0002,84,128.84304112554113,44.843041125541134,0.5338457276850135
2024-01-22,S001,P0002,137,119.87129807692308,17.128701923076918,0.12502702133632787
2024-01-23,S001,P0002,84,67.55697557471265,16.443024425287348,0.19575029077723033
2024-01-24,S001,P0002,135,113.70733766233766,21.292662337662335,0.1577234247234247
2024-01-25,S001,P0002,97,54.11273809523809,42.88726190476191,0.44213672066764853
2024-01-26,S001,P0002,67,112.00158730158728,45.00158730158728,0.671665482113243
2024-01-27,S001,P0002,78,102.60988095238096,24.609880952380962,0.3155112942612944
2024-01-28,S001,P0002,99,101.0834320751712,2.0834320751712028,0.021044768436072756
2024-01-29,S001,P0002,42,80.38342261904761,38.38342261904761,0.9138910147392287
2024-01-30,S001,P0002,77,113.74384469696972,36.74384469696972,0.47719278827233397
2023-09-01,S001,P0003,69,102.39681704260651,33.396817042606514,0.48401184119719587
2023-09-02,S001,P0003,75,82.54650613275614,7.546506132756136,0.1006200817700818
2023-09-03,S001,P0003,67,69.50375,2.5037499999999966,0.037369402985074573
2023-09-04,S001,P0003,83,107.96201388888889,24.96201388888889,0.300747155287818
2023-09-05,S001,P0003,119,134.63869047619048,15.638690476190476,0.13141756702681073
2023-09-06,S001,P0003,151,157.5677380952381,6.567738095238099,0.04349495427309999
2023-09-07,S001,P0003,128,123.31035714285716,4.689642857142843,0.03663783482142846
2023-09-08,S001,P0003,121,77.07313492063493,43.92686507936507,0.36303194280467
2023-09-09,S001,P0003,131,109.6500806138306,21.349919386169404,0.16297648386388858
2023-09-10,S001,P0003,39,46.53083333333333,7.530833333333327,0.19309829059829042
2023-09-11,S001,P0003,186,145.15535714285713,40.84464285714287,0.2195948540706606
2023-09-12,S001,P0003,95,96.75104395604396,1.751043956043958,0.018432041642567978
2023-09-13,S001,P0003,135,132.26305860805863,2.7369413919413716,0.020273639940306457
2023-09-14,S001,P0003,107,75.59841094771241,31.40158905228759,0.29347279488119243
2023-09-15,S001,P0003,51,70.28608134920634,19.28608134920634,0.37815845782757534
2023-09-16,S001,P0003,77,50.81357142857143,26.18642857142857,0.3400834879406308
2023-09-17,S001,P0003,55,32.41742063492063,22.58257936507937,0.4105923520923522
2023-09-18,S001,P0003,127,131.69272817460316,4.692728174603161,0.036950615548056384
2023-09-19,S001,P0003,91,74.25518176268176,16.744818237318242,0.1840089916188818
2023-09-20,S001,P0003,102,161.43380952380954,59.43380952380954,0.582684407096172
2023-09-21,S001,P0003,72,48.39591269841271,23.604087301587292,0.3278345458553791
2023-09-22,S001,P0003,86,76.69375360750361,9.30624639249639,0.1082121673546092
2023-09-23,S001,P0003,177,144.10682234432232,32.893177655677675,0.18583716189648405
2023-09-24,S001,P0003,108,95.32366883116883,12.676331168831169,0.11737343674843675
2023-09-25,S001,P0003,113,85.31696940314588,27.683030596854124,0.24498257165357631
2023-09-26,S001,P0003,119,126.12146603396604,7.121466033966044,0.05984425238626928
2023-09-27,S001,P0003,103,88.31375686813186,14.686243131868139,0.14258488477541884
2023-09-28,S001,P0003,138,111.96624236874239,26.033757631257615,0.1886504176178088
2023-09-29,S001,P0003,106,81.22426406926408,24.77573593073592,0.2337333578371313
2023-09-30,S001,P0003,88,86.42232593795094,1.5776740620490557,0.01792811434146654
2023-10-01,S001,P0003,68,85.46924242424242,17.469242424242424,0.256900623885918
2023-10-02,S001,P0003,201,152.86474206349203,48.13525793650797,0.2394788952065073
2023-10-03,S001,P0003,63,95.33811351294904,32.338113512949036,0.5133033890944292
2023-10-04,S001,P0003,101,85.39140716374268,15.608592836257316,0.15454052313126054
2023-10-05,S001,P0003,137,118.43550449550449,18.56449550449551,0.13550726645617162
2023-10-06,S001,P0003,155,171.72690476190476,16.726904761904763,0.10791551459293396
